block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_2402,24,Highland to Downtown,muwtf_merged_998604,2411,544592
a_2403,24,Highland to Downtown,muwtf_merged_998604,2411,544591
a_2402,24,Highland to Downtown,muwtf_merged_998604,2411,544590
a_2403,24,Highland to Downtown,muwtf_merged_998604,2411,544597
a_2402,24,Highland to Downtown,muwtf_merged_998604,2411,544596
a_2403,24,Highland to Downtown,muwtf_merged_998604,2411,544595
a_2402,24,Highland to Downtown,muwtf_merged_998604,2411,544594
b_802,8,Fairview via Westmount/Franklin TA,a_merged_998605,814,581639
b_631,11,Country Hills,a_merged_998605,1101,581671
a_2403,24,Highland to Downtown,muwtf_merged_998604,2411,544599
a_2402,24,Highland to Downtown,muwtf_merged_998604,2411,544598
b_131,1,Stanley Park via Lorraine,s_merged_998606,102,584630
b_99351,9935,Charles St. Terminal,muwtf_merged_998607,993511,564685
b_131,25,Queen South,a_merged_998605,2501,581906
a_1135,33,Huron to Forest Glen,muwtf_merged_998604,3311,546991
a_3351,33,Huron,muwtf_merged_998604,3301,546990
a_1132,33,Huron to Forest Glen,muwtf_merged_998604,3311,546993
a_1133,33,Huron to Forest Glen,muwtf_merged_998604,3311,546992
a_1135,33,Huron to Forest Glen,muwtf_merged_998604,3311,546995
a_1134,33,Huron to Forest Glen,muwtf_merged_998604,3311,546994
a_3351,33,Huron to Forest Glen via Trillium,muwtf_merged_998604,3312,546997
a_1133,33,Huron to Forest Glen,muwtf_merged_998604,3311,546996
a_3351,33,Huron to Forest Glen via Trillium,muwtf_merged_998604,3312,546999
a_3351,33,Huron to Forest Glen via Trillium,muwtf_merged_998604,3312,546998
b_1131,11,Country Hills,a_merged_998605,1101,581672
b_131,1,Stanley Park via Lorraine,s_merged_998606,102,584631
b_99351,9935,Train Station,muwtf_merged_998607,993501,564684
b_8182,29,To The Boardwalk,s_merged_998606,2911,585352
b_132,1,Stanley Park via Lorraine,s_merged_998606,102,584636
b_99352,9935,Charles St. Terminal,muwtf_merged_998607,993511,564687
b_1234,12,To Fairview Park,s_merged_998606,1211,585299
a_803,8,Fairview via Westmount/East TR,s_merged_998603,813,552628
a_804,8,Fairview via Westmount/East TR,s_merged_998603,813,552629
b_5206,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998607,5211,564089
a_801,8,Fairview via Weber/Courtland TR,s_merged_998603,811,552622
a_802,8,Fairview via Weber/Courtland TR,s_merged_998603,811,552623
a_801,8,Fairview via Weber/Courtland TR,s_merged_998603,811,552620
a_802,8,Fairview via Weber/Courtland TR,s_merged_998603,811,552621
a_803,8,Fairview via Westmount/East TR,s_merged_998603,813,552626
a_804,8,Fairview via Westmount/East TR,s_merged_998603,813,552627
a_803,8,Fairview via Westmount/East TR,s_merged_998603,813,552624
a_804,8,Fairview via Westmount/East TR,s_merged_998603,813,552625
a_931,5,Erb West,a_merged_998602,501,550714
a_5132,51,Hespeler Road to Hespeler,a_merged_998602,5101,550243
a_5135,51,Hespeler Road to Ainslie Terminal,a_merged_998602,5111,550240
a_5131,51,Hespeler Road to Hespeler,a_merged_998602,5101,550241
a_5132,51,Hespeler Road to Hespeler,a_merged_998602,5101,550246
a_5131,51,Hespeler Road to Hespeler,a_merged_998602,5101,550247
a_5131,51,Hespeler Road to Hespeler,a_merged_998602,5101,550244
a_5133,51,Hespeler Road to Hespeler,a_merged_998602,5101,550245
b_99351,9935,Charles St. Terminal,muwtf_merged_998607,993511,564686
a_5133,51,Hespeler Road to Hespeler,a_merged_998602,5101,550248
a_5132,51,Hespeler Road to Hespeler,a_merged_998602,5101,550249
a_933,5,Erb West,a_merged_998602,501,550718
a_932,5,Uptown,a_merged_998602,511,550719
b_1235,12,To Fairview Park,s_merged_998606,1211,585293
b_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998607,5211,564088
b_1231,12,To Fairview Park,s_merged_998606,1211,585292
b_1233,12,To Fairview Park,s_merged_998606,1211,585291
b_8184,29,To The Boardwalk,s_merged_998606,2911,585350
a_934,5,Uptown,muwtf_merged_998604,511,546335
a_932,5,Uptown,muwtf_merged_998604,511,546334
a_931,5,Uptown,muwtf_merged_998604,511,546337
a_934,5,Uptown,muwtf_merged_998604,511,546336
a_934,5,Uptown,muwtf_merged_998604,511,546331
a_932,5,Uptown,muwtf_merged_998604,511,546330
a_940,5,Uptown,muwtf_merged_998604,511,546333
a_931,5,Uptown,muwtf_merged_998604,511,546332
b_5631,60,Northview Acres,a_merged_998605,6000,582490
b_1237,12,To Conestoga Mall,a_merged_998605,1201,583146
a_932,5,Uptown,muwtf_merged_998604,511,546339
a_933,5,Uptown,muwtf_merged_998604,511,546338
b_1234,12,To Fairview Park,s_merged_998606,1211,585296
b_8102,201,Forest Glen Plaza,a_merged_998605,20111,584350
b_702,7,F Fairview Park via Wilson,a_merged_998605,718,583732
b_1231,12,To Fairview Park,s_merged_998606,1211,585295
a_131,25,Queen South to Downtown,muwtf_merged_998604,2511,545978
a_2533,25,Queen South to Downtown,muwtf_merged_998604,2511,545979
a_132,25,Queen South to Downtown,muwtf_merged_998604,2511,545976
a_2535,25,Queen South to Downtown,muwtf_merged_998604,2511,545977
a_2534,25,Queen South to Downtown,muwtf_merged_998604,2511,545974
a_2531,25,Queen South to Downtown,muwtf_merged_998604,2511,545975
a_2532,25,Queen South to Downtown,muwtf_merged_998604,2511,545972
a_2533,25,Queen South to Downtown,muwtf_merged_998604,2511,545973
a_2535,25,Queen South to Downtown,muwtf_merged_998604,2511,545970
a_131,25,Queen South to Downtown,muwtf_merged_998604,2511,545971
b_131,1,Stanley Park via Lorraine,s_merged_998606,102,584635
b_7201,72,Cherry Blossom,muwtf_merged_998607,7200,564680
b_5631,56,Cambridge Centre,s_merged_998606,5611,585072
b_733,7,F Fairview Park via Wilson,a_merged_998605,718,583733
b_5633,56,Dunbar,a_merged_998605,5601,582396
a_2532,15,Downtown,muwtf_merged_998604,1511,546058
a_2534,15,Downtown,muwtf_merged_998604,1511,546059
b_99351,9935,Train Station,muwtf_merged_998607,993501,564683
b_2231,23,Downtown,muwtf_merged_998607,2311,555929
b_5631,60,Northview Acres,a_merged_998605,6000,582492
a_232,15,Downtown,muwtf_merged_998604,1511,546050
a_231,15,Downtown,muwtf_merged_998604,1511,546051
a_233,15,Downtown,muwtf_merged_998604,1511,546052
a_2532,15,Downtown,muwtf_merged_998604,1511,546053
a_2534,15,Downtown,muwtf_merged_998604,1511,546054
a_132,15,Downtown,muwtf_merged_998604,1511,546055
a_131,15,Downtown,muwtf_merged_998604,1511,546056
a_2533,15,Downtown,muwtf_merged_998604,1511,546057
b_5136,51,Hespeler Road to Hespeler,a_merged_998605,5101,582369
b_631,6,Downtown,a_merged_998605,601,581366
b_932,35,Eastbridge to Uptown Waterloo,a_merged_998605,3501,582730
b_5632,60,Northview Acres,a_merged_998605,6000,582468
b_5632,64,Langs,a_merged_998605,6401,582493
b_5632,60,Northview Acres,a_merged_998605,6000,582461
b_5631,60,Northview Acres,a_merged_998605,6000,582460
b_5633,60,Northview Acres,a_merged_998605,6000,582463
b_5631,60,Northview Acres,a_merged_998605,6000,582462
b_5631,60,Northview Acres,a_merged_998605,6000,582465
b_5632,60,Northview Acres,a_merged_998605,6000,582464
b_5633,60,Northview Acres,a_merged_998605,6000,582467
b_5632,60,Northview Acres,a_merged_998605,6000,582466
b_733,7,C Conestoga Mall,a_merged_998605,701,583592
